product_category_name_english,purchase_week_start,units_sold,unique_orders,revenue,avg_price,avg_freight,year,month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,lag_1,lag_2,lag_4,lag_8,revenue_lag_1,orders_lag_1,avg_price_lag_1,rolling_mean_4,rolling_std_4,rolling_mean_8,revenue_roll_mean_4,revenue_roll_std_4,momentum_1_4,momentum_1_8,units_pct_change_1,revenue_pct_change_1
security_and_services,2017-05-08,0.0,0.0,0.0,0.0,0.0,2017,5,2,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-05-15,0.0,0.0,0.0,0.0,0.0,2017,5,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-05-22,0.0,0.0,0.0,0.0,0.0,2017,5,2,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-05-29,0.0,0.0,0.0,0.0,0.0,2017,5,2,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-06-05,0.0,0.0,0.0,0.0,0.0,2017,6,2,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-06-12,0.0,0.0,0.0,0.0,0.0,2017,6,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-06-19,0.0,0.0,0.0,0.0,0.0,2017,6,2,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-06-26,0.0,0.0,0.0,0.0,0.0,2017,6,2,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-07-03,0.0,0.0,0.0,0.0,0.0,2017,7,3,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-07-10,0.0,0.0,0.0,0.0,0.0,2017,7,3,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-07-17,0.0,0.0,0.0,0.0,0.0,2017,7,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-07-24,0.0,0.0,0.0,0.0,0.0,2017,7,3,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-07-31,0.0,0.0,0.0,0.0,0.0,2017,7,3,31,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-08-07,0.0,0.0,0.0,0.0,0.0,2017,8,3,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-08-14,0.0,0.0,0.0,0.0,0.0,2017,8,3,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-08-21,0.0,0.0,0.0,0.0,0.0,2017,8,3,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-08-28,0.0,0.0,0.0,0.0,0.0,2017,8,3,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-09-04,0.0,0.0,0.0,0.0,0.0,2017,9,3,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-09-11,1.0,1.0,100.0,100.0,15.45,2017,9,3,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-09-18,0.0,0.0,0.0,0.0,0.0,2017,9,3,38,0,0,0,0,1.0,0.0,0.0,0.0,100.0,1.0,100.0,0.25,0.5,0.125,25.0,50.000000000000014,0.75,0.875,,
security_and_services,2017-09-25,0.0,0.0,0.0,0.0,0.0,2017,9,3,39,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,25.0,50.000000000000014,-0.25,-0.125,-1.0,-1.0
security_and_services,2017-10-02,0.0,0.0,0.0,0.0,0.0,2017,10,4,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,25.0,50.000000000000014,-0.25,-0.125,,
security_and_services,2017-10-09,0.0,0.0,0.0,0.0,0.0,2017,10,4,41,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,25.0,50.000000000000014,-0.25,-0.125,,
security_and_services,2017-10-16,0.0,0.0,0.0,0.0,0.0,2017,10,4,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
security_and_services,2017-10-23,0.0,0.0,0.0,0.0,0.0,2017,10,4,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
security_and_services,2017-10-30,0.0,0.0,0.0,0.0,0.0,2017,10,4,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
security_and_services,2017-11-06,0.0,0.0,0.0,0.0,0.0,2017,11,4,45,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
security_and_services,2017-11-13,0.0,0.0,0.0,0.0,0.0,2017,11,4,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-11-20,0.0,0.0,0.0,0.0,0.0,2017,11,4,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-11-27,0.0,0.0,0.0,0.0,0.0,2017,11,4,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-12-04,0.0,0.0,0.0,0.0,0.0,2017,12,4,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-12-11,0.0,0.0,0.0,0.0,0.0,2017,12,4,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-12-18,0.0,0.0,0.0,0.0,0.0,2017,12,4,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2017-12-25,0.0,0.0,0.0,0.0,0.0,2017,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-01-01,0.0,0.0,0.0,0.0,0.0,2018,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-01-08,0.0,0.0,0.0,0.0,0.0,2018,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-01-15,0.0,0.0,0.0,0.0,0.0,2018,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-01-22,0.0,0.0,0.0,0.0,0.0,2018,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-01-29,0.0,0.0,0.0,0.0,0.0,2018,1,1,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-02-05,0.0,0.0,0.0,0.0,0.0,2018,2,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-02-12,0.0,0.0,0.0,0.0,0.0,2018,2,1,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-02-19,0.0,0.0,0.0,0.0,0.0,2018,2,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-02-26,0.0,0.0,0.0,0.0,0.0,2018,2,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-03-05,0.0,0.0,0.0,0.0,0.0,2018,3,1,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-03-12,0.0,0.0,0.0,0.0,0.0,2018,3,1,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-03-19,0.0,0.0,0.0,0.0,0.0,2018,3,1,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-03-26,0.0,0.0,0.0,0.0,0.0,2018,3,1,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-04-02,0.0,0.0,0.0,0.0,0.0,2018,4,2,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-04-09,0.0,0.0,0.0,0.0,0.0,2018,4,2,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-04-16,0.0,0.0,0.0,0.0,0.0,2018,4,2,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-04-23,0.0,0.0,0.0,0.0,0.0,2018,4,2,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-04-30,0.0,0.0,0.0,0.0,0.0,2018,4,2,18,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-05-07,0.0,0.0,0.0,0.0,0.0,2018,5,2,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-05-14,0.0,0.0,0.0,0.0,0.0,2018,5,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-05-21,0.0,0.0,0.0,0.0,0.0,2018,5,2,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-05-28,0.0,0.0,0.0,0.0,0.0,2018,5,2,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-06-04,0.0,0.0,0.0,0.0,0.0,2018,6,2,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-06-11,0.0,0.0,0.0,0.0,0.0,2018,6,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-06-18,0.0,0.0,0.0,0.0,0.0,2018,6,2,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-06-25,0.0,0.0,0.0,0.0,0.0,2018,6,2,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-07-02,0.0,0.0,0.0,0.0,0.0,2018,7,3,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-07-09,0.0,0.0,0.0,0.0,0.0,2018,7,3,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-07-16,0.0,0.0,0.0,0.0,0.0,2018,7,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-07-23,0.0,0.0,0.0,0.0,0.0,2018,7,3,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-07-30,0.0,0.0,0.0,0.0,0.0,2018,7,3,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-08-06,0.0,0.0,0.0,0.0,0.0,2018,8,3,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-08-13,0.0,0.0,0.0,0.0,0.0,2018,8,3,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-08-20,0.0,0.0,0.0,0.0,0.0,2018,8,3,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
security_and_services,2018-08-27,0.0,0.0,0.0,0.0,0.0,2018,8,3,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-11-07,0.0,0.0,0.0,0.0,0.0,2016,11,4,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-11-14,0.0,0.0,0.0,0.0,0.0,2016,11,4,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-11-21,0.0,0.0,0.0,0.0,0.0,2016,11,4,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-11-28,0.0,0.0,0.0,0.0,0.0,2016,11,4,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-12-05,0.0,0.0,0.0,0.0,0.0,2016,12,4,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-12-12,0.0,0.0,0.0,0.0,0.0,2016,12,4,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-12-19,0.0,0.0,0.0,0.0,0.0,2016,12,4,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2016-12-26,0.0,0.0,0.0,0.0,0.0,2016,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-01-02,0.0,0.0,0.0,0.0,0.0,2017,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-01-09,0.0,0.0,0.0,0.0,0.0,2017,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-01-16,0.0,0.0,0.0,0.0,0.0,2017,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-01-23,0.0,0.0,0.0,0.0,0.0,2017,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-01-30,0.0,0.0,0.0,0.0,0.0,2017,1,1,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-02-06,0.0,0.0,0.0,0.0,0.0,2017,2,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-02-13,0.0,0.0,0.0,0.0,0.0,2017,2,1,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-02-20,0.0,0.0,0.0,0.0,0.0,2017,2,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-02-27,0.0,0.0,0.0,0.0,0.0,2017,2,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-03-06,0.0,0.0,0.0,0.0,0.0,2017,3,1,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-03-13,0.0,0.0,0.0,0.0,0.0,2017,3,1,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-03-20,0.0,0.0,0.0,0.0,0.0,2017,3,1,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-03-27,1.0,1.0,75.0,75.0,16.23,2017,3,1,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
signaling_and_security,2017-04-03,2.0,2.0,99.07,49.535,20.535,2017,4,2,14,0,0,0,0,1.0,0.0,0.0,0.0,75.0,1.0,75.0,0.25,0.5,0.125,18.75,37.5,0.75,0.875,,
signaling_and_security,2017-04-10,1.0,1.0,28.99,28.99,14.52,2017,4,2,15,0,0,0,0,2.0,1.0,0.0,0.0,99.07,2.0,49.535,0.75,0.9574271077563381,0.375,43.5175,51.20147678534282,1.25,1.625,1.0,0.3209333333333333
signaling_and_security,2017-04-17,0.0,0.0,0.0,0.0,0.0,2017,4,2,16,0,0,0,0,1.0,2.0,0.0,0.0,28.99,1.0,28.99,1.0,0.816496580927726,0.5,50.765,44.61667886937948,0.0,0.5,-0.5,-0.7073786211769456
signaling_and_security,2017-04-24,0.0,0.0,0.0,0.0,0.0,2017,4,2,17,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.5,50.765,44.61667886937948,-1.0,-0.5,-1.0,-1.0
signaling_and_security,2017-05-01,0.0,0.0,0.0,0.0,0.0,2017,5,2,18,1,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.9574271077563381,0.5,32.015,46.74556699124884,-0.75,-0.5,,
signaling_and_security,2017-05-08,1.0,1.0,5.95,5.95,34.15,2017,5,2,19,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.49999999999999994,0.5,7.2475,14.495000000000017,-0.25,-0.5,,
signaling_and_security,2017-05-15,0.0,0.0,0.0,0.0,0.0,2017,5,2,20,0,0,0,0,1.0,0.0,0.0,0.0,5.95,1.0,5.95,0.25,0.49999999999999994,0.625,1.4875,2.975000000000094,0.75,0.375,,
signaling_and_security,2017-05-22,1.0,1.0,74.9,74.9,27.06,2017,5,2,21,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.49999999999999994,0.625,1.4875,2.975000000000094,-0.25,-0.625,-1.0,-1.0
signaling_and_security,2017-05-29,2.0,1.0,428.0,214.0,102.94,2017,5,2,22,0,0,0,0,1.0,0.0,0.0,2.0,74.9,1.0,74.9,0.5,0.5773502691896257,0.625,20.212500000000002,36.56606748977345,0.5,0.375,,
signaling_and_security,2017-06-05,1.0,1.0,134.0,134.0,52.95,2017,6,2,23,0,0,0,0,2.0,1.0,1.0,1.0,428.0,1.0,214.0,1.0,0.816496580927726,0.625,127.2125,203.38578438933897,1.0,1.375,1.0,4.7142857142857135
signaling_and_security,2017-06-12,0.0,0.0,0.0,0.0,0.0,2017,6,2,24,0,0,0,0,1.0,2.0,0.0,0.0,134.0,1.0,134.0,1.0,0.816496580927726,0.625,159.22500000000002,187.38517150511137,0.0,0.375,-0.5,-0.6869158878504673
signaling_and_security,2017-06-19,0.0,0.0,0.0,0.0,0.0,2017,6,2,25,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.625,159.22500000000002,187.38517150511137,-1.0,-0.625,-1.0,-1.0
signaling_and_security,2017-06-26,0.0,0.0,0.0,0.0,0.0,2017,6,2,26,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.9574271077563381,0.625,140.5,201.80766420860564,-0.75,-0.625,,
signaling_and_security,2017-07-03,0.0,0.0,0.0,0.0,0.0,2017,7,3,27,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.49999999999999994,0.625,33.5,67.00000000000004,-0.25,-0.625,,
signaling_and_security,2017-07-10,2.0,1.0,268.0,134.0,52.95,2017,7,3,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,,
signaling_and_security,2017-07-17,2.0,2.0,198.01,99.005,12.559999999999999,2017,7,3,29,0,0,0,0,2.0,0.0,0.0,1.0,268.0,1.0,134.0,0.5,1.0,0.75,67.0,134.00000000000003,1.5,1.25,,
signaling_and_security,2017-07-24,1.0,1.0,9.9,9.9,11.85,2017,7,3,30,0,0,0,0,2.0,2.0,0.0,2.0,198.01,2.0,99.005,1.0,1.1547005383792515,0.875,116.5025,137.52651874577987,1.0,1.125,0.0,-0.2611567164179105
signaling_and_security,2017-07-31,1.0,1.0,129.0,129.0,15.65,2017,7,3,31,0,1,0,0,1.0,2.0,0.0,1.0,9.9,1.0,9.9,1.25,0.9574271077563382,0.75,118.97749999999999,134.7929128638941,-0.25,0.25,-0.5,-0.9500025251249937
signaling_and_security,2017-08-07,1.0,1.0,89.9,89.9,25.14,2017,8,3,32,0,0,0,0,1.0,1.0,2.0,0.0,129.0,1.0,129.0,1.5,0.5773502691896258,0.75,151.2275,109.98779186043032,-0.5,0.25,0.0,12.03030303030303
signaling_and_security,2017-08-14,1.0,1.0,129.0,129.0,12.4,2017,8,3,33,0,0,0,0,1.0,1.0,2.0,0.0,89.9,1.0,89.9,1.25,0.5000000000000001,0.875,106.7025,78.50113815523109,-0.25,0.125,0.0,-0.3031007751937984
signaling_and_security,2017-08-21,1.0,1.0,29.9,29.9,12.48,2017,8,3,34,0,0,0,0,1.0,1.0,1.0,0.0,129.0,1.0,129.0,1.0,0.0,1.0,89.45,56.14507992691802,0.0,0.0,0.0,0.43492769744160165
signaling_and_security,2017-08-28,0.0,0.0,0.0,0.0,0.0,2017,8,3,35,0,0,0,0,1.0,1.0,1.0,0.0,29.9,1.0,29.9,1.0,0.0,1.125,94.45,46.81456326116207,0.0,-0.125,0.0,-0.7682170542635659
signaling_and_security,2017-09-04,0.0,0.0,0.0,0.0,0.0,2017,9,3,36,0,0,0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.75,0.5000000000000001,1.125,62.2,58.142526031583365,-0.75,-1.125,-1.0,-1.0
signaling_and_security,2017-09-11,2.0,2.0,158.9,79.45,12.415,2017,9,3,37,0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5773502691896258,0.875,39.725,61.16291768710857,-0.5,-0.875,,
signaling_and_security,2017-09-18,6.0,2.0,163.5,27.25,10.168333333333333,2017,9,3,38,0,0,0,0,2.0,0.0,1.0,1.0,158.9,2.0,79.45,0.75,0.9574271077563381,0.875,47.2,75.7888734138023,1.25,1.125,,
signaling_and_security,2017-09-25,2.0,2.0,232.0,116.0,13.935,2017,9,3,39,0,0,0,0,6.0,2.0,0.0,1.0,163.5,2.0,27.25,2.0,2.8284271247461903,1.5,80.6,93.08780800942739,4.0,4.5,2.0,0.028949024543738267
signaling_and_security,2017-10-02,3.0,3.0,348.0,116.0,15.040000000000001,2017,10,4,40,0,0,0,0,2.0,6.0,0.0,1.0,232.0,2.0,116.0,2.5,2.516611478423583,1.625,138.6,98.26091118377987,-0.5,0.375,-0.6666666666666667,0.41896024464831805
signaling_and_security,2017-10-09,1.0,1.0,146.0,146.0,39.05,2017,10,4,41,0,0,0,0,3.0,2.0,2.0,1.0,348.0,3.0,116.0,3.25,1.8929694486000912,1.875,225.6,88.18166854095396,-0.25,1.125,0.5,0.5
signaling_and_security,2017-10-16,4.0,1.0,18.0,4.5,11.85,2017,10,4,42,0,0,0,0,1.0,3.0,6.0,1.0,146.0,1.0,146.0,3.0,2.160246899469287,1.875,222.375,91.60365258365341,-2.0,-0.875,-0.6666666666666667,-0.5804597701149425
signaling_and_security,2017-10-23,1.0,1.0,116.0,116.0,16.57,2017,10,4,43,0,0,0,0,4.0,1.0,2.0,0.0,18.0,1.0,4.5,2.5,1.2909944487358056,2.25,186.0,139.26473590491844,1.5,1.75,3.0,-0.8767123287671232
signaling_and_security,2017-10-30,0.0,0.0,0.0,0.0,0.0,2017,10,4,44,0,0,0,0,1.0,4.0,3.0,0.0,116.0,1.0,116.0,2.25,1.5,2.375,157.0,138.5688757742277,-1.25,-1.375,-0.75,5.444444444444445
